name_id,name,spacecraft_id
871,Flock-4a 8,696
872,Flock-4a 9,703
873,Flock-4be 21 (Dove 2502),2585
874,Flock-4e 1,797
875,Flock-4e 2,798
876,Flock-4e 3,799
877,Flock-4e 4,800
878,Flock-4e 5,801
879,"Flock-4e' 1 (SuperDove, FLOCK 4 EP 1)",827
880,"Flock-4e' 2 (SuperDove, FLOCK 4 EP 2)",825
881,"Flock-4e' 3 (SuperDove, FLOCK 4 EP 3)",820
882,"Flock-4e' 4 (SuperDove, FLOCK 4 EP 4)",823
883,"Flock-4e' 5 (SuperDove, FLOCK 4 EP 5)",822
884,"Flock-4e' 6 (SuperDove, FLOCK 4 EP 6)",824
885,"Flock-4e' 7 (SuperDove, FLOCK 4 EP 7)",821
886,"Flock-4e' 8 (SuperDove, FLOCK 4 EP 8)",826
887,"Flock-4e' 9 (SuperDove, FLOCK 4 EP 9)",828
888,Flock-4g 19 (Dove 24D4),2713
889,Flock-4p 1 (SuperDove),753
890,Flock-4p 10 (SuperDove),760
891,Flock-4p 11 (SuperDove),756
892,Flock-4p 12 (SuperDove),758
893,Flock-4p 2 (SuperDove),755
894,Flock-4p 3 (SuperDove),759
895,Flock-4p 4 (SuperDove),757
896,Flock-4p 5 (SuperDove),749
897,Flock-4p 6 (SuperDove),750
898,Flock-4p 7 (SuperDove),754
899,Flock-4p 8 (SuperDove),751
900,Flock-4p 9 (SuperDove),752
901,Flock-4q 1,2343
902,Flock-4q 10,2351
903,Flock-4q 11,2334
904,Flock-4q 12,2326
905,Flock-4q 13,2348
906,Flock-4q 14,2340
907,Flock-4q 15,2358
908,Flock-4q 16,2397
909,Flock-4q 17,2395
910,Flock-4q 18,2353
911,Flock-4q 19,2331
912,Flock-4q 2,2336
913,Flock-4q 20,2327
914,Flock-4q 21,2347
915,Flock-4q 22,2344
916,Flock-4q 23,2356
917,Flock-4q 24,2396
918,Flock-4q 25,2392
919,Flock-4q 26,2338
920,Flock-4q 27,2345
921,Flock-4q 28,2337
922,Flock-4q 29,2339
923,Flock-4q 3,2393
924,Flock-4q 30,2328
925,Flock-4q 31,2354
926,Flock-4q 32,2329
927,Flock-4q 33,2341
928,Flock-4q 34,2333
929,Flock-4q 35,2324
930,Flock-4q 36,2325
931,Flock-4q 4,2401
932,Flock-4q 5,2335
933,Flock-4q 6,2359
934,Flock-4q 7,2342
935,Flock-4q 8,2349
936,Flock-4q 9,2400
937,Flock-4s 1,938
938,Flock-4s 10,898
939,Flock-4s 11,913
940,Flock-4s 12,912
941,Flock-4s 13,911
942,Flock-4s 14,910
943,Flock-4s 15,914
944,Flock-4s 16,909
945,Flock-4s 17,908
946,Flock-4s 18,907
947,Flock-4s 19,916
948,Flock-4s 2,939
949,Flock-4s 20,906
950,Flock-4s 21,904
951,Flock-4s 22,903
952,Flock-4s 23,902
953,Flock-4s 24,917
954,Flock-4s 25,918
955,Flock-4s 26,925
956,Flock-4s 27,924
957,Flock-4s 28,923
958,Flock-4s 29,922
959,Flock-4s 3,921
960,Flock-4s 30,920
961,Flock-4s 31,895
962,Flock-4s 32,926
963,Flock-4s 33,927
964,Flock-4s 34,919
965,Flock-4s 35,928
966,Flock-4s 36,940
967,Flock-4s 37,937
968,Flock-4s 38,936
969,Flock-4s 39,935
970,Flock-4s 4,901
971,Flock-4s 40,934
972,Flock-4s 41,933
973,Flock-4s 42,932
974,Flock-4s 43,931
975,Flock-4s 44,930
976,Flock-4s 45,929
977,Flock-4s 46,915
978,Flock-4s 47,942
979,Flock-4s 48,941
980,Flock-4s 5,899
981,Flock-4s 6,900
982,Flock-4s 7,897
983,Flock-4s 8,896
984,Flock-4s 9,905
985,Flock-4v 1,1869
986,Flock-4v 10,1892
987,Flock-4v 11,1893
988,Flock-4v 12,1886
989,Flock-4v 13,1899
990,Flock-4v 14,1876
991,Flock-4v 15,1888
992,Flock-4v 16,1885
993,Flock-4v 17,1878
994,Flock-4v 18,1877
995,Flock-4v 19,1868
996,Flock-4v 2,1896
997,Flock-4v 20,1881
998,Flock-4v 21,1875
999,Flock-4v 22,1882
1000,Flock-4v 23,1883
1001,Flock-4v 24,1884
1002,Flock-4v 25,1879
1003,Flock-4v 26,1852
1004,Flock-4v 3,1900
1005,Flock-4v 4,1887
1006,Flock-4v 5,1880
1007,Flock-4v 6,1901
1008,Flock-4v 7,1895
1009,Flock-4v 8,1851
1010,Flock-4v 9,1898
1011,Flock-4x 1,2063
1012,Flock-4x 10,2049
1013,Flock-4x 11,2027
1014,Flock-4x 12,2072
1015,Flock-4x 13,2009
1016,Flock-4x 14,2015
1017,Flock-4x 15,2001
1018,Flock-4x 16,2000
1019,Flock-4x 17,2019
1020,Flock-4x 18,2030
1021,Flock-4x 19,2002
1022,Flock-4x 2,2016
1023,Flock-4x 20,2024
1024,Flock-4x 21,2071
1025,Flock-4x 22,2018
1026,Flock-4x 23,2014
1027,Flock-4x 24,2031
1028,Flock-4x 25,2062
1029,Flock-4x 26,2005
1030,Flock-4x 27,2040
1031,Flock-4x 28,2066
1032,Flock-4x 29,2065
1033,Flock-4x 3,2004
1034,Flock-4x 30,2007
1035,Flock-4x 31,2036
1036,Flock-4x 32,2048
1037,Flock-4x 33,2017
1038,Flock-4x 34,2012
1039,Flock-4x 35,1999
1040,Flock-4x 36,2023
1041,Flock-4x 37,2032
1042,Flock-4x 38,2026
1043,Flock-4x 39,2073
1044,Flock-4x 4,2033
1045,Flock-4x 40,2039
1046,Flock-4x 41,2013
1047,Flock-4x 42,2025
1048,Flock-4x 43,2069
1049,Flock-4x 44,2006
1050,Flock-4x 5,2021
1051,Flock-4x 6,2075
1052,Flock-4x 7,2029
1053,Flock-4x 8,2050
1054,Flock-4x 9,2074
1055,Flock-4y 1,2155
1056,Flock-4y 10,2148
1057,Flock-4y 11,2203
1058,Flock-4y 12,2196
1059,Flock-4y 13,2134
1060,Flock-4y 14,2136
1061,Flock-4y 15,2159
1062,Flock-4y 16,2141
1063,Flock-4y 17,2144
1064,Flock-4y 18,2153
1065,Flock-4y 19,2143
1066,Flock-4y 2,2200
1067,Flock-4y 20,2137
1068,Flock-4y 21,2157
1069,Flock-4y 22,2135
1070,Flock-4y 23,2204
1071,Flock-4y 24,2156
1072,Flock-4y 25,2199
1073,Flock-4y 26,2195
1074,Flock-4y 27,2146
1075,Flock-4y 28,2206
1076,Flock-4y 29,2149
1077,Flock-4y 3,2131
1078,Flock-4y 30,2198
1079,Flock-4y 31,2201
1080,Flock-4y 32,2152
1081,Flock-4y 33,2142
1082,Flock-4y 34,2154
1083,Flock-4y 35,2197
1084,Flock-4y 36,2147
1085,Flock-4y 4,2160
1086,Flock-4y 5,2205
1087,Flock-4y 6,2207
1088,Flock-4y 7,2130
1089,Flock-4y 8,2139
1090,Flock-4y 9,2202
1091,GAGARINETS,2470
1092,GALASSIA,318
1093,GALASSIA-2,1352
1094,GAMA-ALPHA,2161
1095,"GEARRS-1 (GEARRSAT, Globalstar Experiment And Risk Reduction Satellite)",1457
1096,GEARRS-2,270
1097,GEARRS-3,2079
1098,GEISAT PRECURSOR,2298
1099,GENESAT-1,24
1100,GENMAT-1,2398
1101,GEOSCAN 1 (RS92S1),2779
1102,GEOSCAN 2 (RS92S2),2780
1103,GEOSCAN 3 (RS92S3),2783
1104,GEOSCAN 4 (RS92S4),2782
1105,GEOSCAN 5 (RS92S5),2781
1106,GEOSCAN 6 (RS92S6),2778
1107,GEOSCAN-EDELVEIS (RS20S),1224
1108,GESAT GEN1,2695
1109,GHALIB,1028
1110,GITAI-SC1,2633
1111,GOLIAT,68
1112,GOMX-1,1430
1113,GOMX-3 (GOMX 3),1471
1114,GOMX-4A,557
1115,GOMX-4B,558
1116,GPX2 3U,1202
1117,GRAHAM,89
1118,GRBALPHA,1954
1119,GRBBETA,2489
1120,GREENCUBE (IO-117),1211
1121,GRIFEX,250
1122,GS-1,1294
1123,GT-1 (GT 1),1996
1124,GUNSMOKE-J 2,1929
1125,GUNSMOKE-J 3,1980
1126,GUNSMOKE-J 4,1029
1127,GUNSMOKE-L,1203
1128,Golden Bauhinia 3-1,2220
1129,Golden Bauhinia 3-2,2221
1130,Good Ancestor Kilakila,2777
1131,Guardian - Alpha (Pushan-Alpha),2209
1132,"Guardian 1 (Aistech, ORB-6, Guardian1)",2100
1133,"Gundam (G-Satellite, G-Sat)",792
1134,"Gundam 2 (G-Satellite 2, G-Sat, BD-28)",1012
1135,HALO-NET FF,1030
1136,HAMMER,2434
1137,HARP (HyperAngular Rainbow Polarimeter),741
1138,"HAUSat-1 (Hannuri-1, Hankuk Aviation University SATellite-1)",13
1139,HAWKSAT 1,41
1140,HAYASAT-1,2418
1141,HAYATO (KSAT),47
1142,HERMES-1,2729
1143,HERMES-2,2730
1144,HERMES-3,2741
1145,HERMES-4,2739
1146,HERMES-5,2740
1147,HERMES-6,2738
1148,HIBER-1,629
1149,HIBER-2,1743
1150,HIBER-3,1964
1151,HIBER-4,943
1152,HINCUBE,1420
1153,HO'OPONOPONO 2,110
1154,HORACIO,2428
1155,HORS 3 (RS81S),2623
1156,HORS 4 (RS82S),2624
1157,HORUS,111
1158,HSAT,630
1159,HUBBLE 6,2767
1160,HUBBLE 7,2772
1161,HUMSAT-D,1432
1162,HUSKYSAT-1 (HO-107),742
1163,HUYGENS,2169
1164,HYPERFIELD-1A,2549
1165,HYPERFIELD-1B,2762
1166,HYPSO-1,2037
1167,HYPSO-2,2529
1168,ICUBE-1,1431
1169,ICUBE-QAMAR (ICUBE-Q),2472
1170,IDEASSAT (INSPIRESAT 2),944
1171,IHOPSAT-TD,776
1172,INFLATESAIL,482
1173,INNOSAT-2,631
1174,INSPIRESAT 7,2227
1175,INTUITION-1,2377
1176,INVADER (CO-77),178
1177,ION,16
1178,IPERDRONE.0,2522
1179,IRIS-A,2028
1180,IRIS-C,2237
1181,IRIS-C2,2391
1182,IRIS-F1,2438
1183,IRIS-F2,2687
1184,IRIS-F3,2707
1185,IRVINE01,601
1186,IRVINE02,1710
1187,ISARA,516
1188,ISHIKI,1385
1189,ISOI (RS19S),1225
1190,ISTSAT-1,2490
1191,IT'S ABOUT TIME,2250
1192,IT-SPINS,1932
1193,ITASAT,1707
1194,ITF-1,179
1195,ITUPSAT1,44
1196,"Innovation Raytheon (Thor Smart Satellite, Chuangxing Leishen, Chuangxing Raytheon satellite, Yuanguang, Tiansuan constellation)",2089
1197,"Irazu (Batsu-CS 1, Irazy, Irazú, Dspace)",1695
1198,JAISAT-1,1816
1199,JANUS-1,1285
1200,JINJUSAT-1B,2723
1201,JUGNU,66
1202,JY1SAT (JO-97),1716
1203,Juventas,2591
1204,KAFASAT,2346
1205,KAI-1 (RS26S),1226
1206,KAIDUN 1,361
1207,KAITUO 1B,286
1208,KASI Sat-1,2257
1209,KASI Sat-2,2258
1210,KASI Sat-3,2259
1211,KASI Sat-4,2260
1212,KAZSCISAT-1,1708
1213,KEPLER-2 (TARS),1873
1214,KESTREL-0A,1397
1215,KICKSAT,183
1216,KICKSAT-2,607
1217,KILICSAT,2244
1218,KIPP,550
1219,KOSEN-1,1105
1220,KOSEN-2,1242
1221,KSAT-2,180
1222,KSF1-A,1031
1223,KSF1-B,1032
1224,KSF1-C,1033
1225,KSF1-D,1034
1226,KSF2-A,1143
1227,KSF2-B,1144
1228,KSF2-C,1145
1229,KSF2-D,1146
1230,KSF3-A,2163
1231,KSF3-B,2194
1232,KSF3-C,2193
1233,KSF3-D,2162
1234,KSM1-A,830
1235,KSM1-B,831
1236,KSM1-C,833
1237,KSM1-D,832
1238,KSU-CUBESAT,1974
1239,KUWAITSAT-1,2179
1240,KUZBASS-300 (RS34S),1227
1241,KUZGTU 1 (RS47S),1311
1242,KUbeSat 1,2485
1243,KYSAT-2,112
1244,Kepler 1 KIPP (Kepler-0),548
1245,"Kepler 2 CASE (Kepler-1, CASE)",632
1246,Kepler-10 (Baby Yoda),945
1247,Kepler-11 (Daneel),947
1248,Kepler-12 (Boba),948
1249,Kepler-13 (Lucky),949
1250,Kepler-14 (Stella),950
1251,Kepler-15 (SUDORMRF),951
1252,Kepler-16 (Astraeus),2070
1253,Kepler-17 (Karina),2043
1254,Kepler-18 (Blip-A),2041
1255,Kepler-19,2035
1256,Kepler-20,2233
1257,Kepler-21,2234
1258,Kepler-4 Antilles,806
1259,Kepler-5 Amidala,805
1260,Kepler-6 (Rocinante),1975
1261,Kepler-7 (C3PO),1968
1262,Kepler-8 (Amarok),952
1263,Kepler-9 (Artemis),946
1264,"Khors 1 (Khors No. 1, Hors 1)",1310
1265,"Khors 2 (Khors No. 2, Hors 2)",1309
1266,KySat-3 (SGSat),1554
1267,LABSAT,2056
1268,LACE-1,2443
1269,LACE-2,2444
1270,LACMA ENOCH,1746
1271,LACUNASAT-2B,1967
1272,LACUNASAT-3,807
1273,LASARSAT,2634
1274,LAYAN-23,2303
1275,LEDSAT,1084
1276,LEMU NGE,2530
1277,LEMUR-1,203
1278,LEMUR-2-AADAM-ALIYAH,2282
1279,LEMUR-2-AC-CUBED,1038
1280,LEMUR-2-AHMED-ASRAR,2561
1281,LEMUR-2-ALEX-MADDY,1831
1282,LEMUR-2-ALEXANDER,573
1283,LEMUR-2-ALISIA,2696
1284,LEMUR-2-AMANDA-SVANTE,1010
1285,LEMUR-2-ANDIS,1648
1286,LEMUR-2-ANGELA,1588
1287,LEMUR-2-ANNABANANA,1036
1288,LEMUR-2-ANUBHAVTHAKUR,346
1289,LEMUR-2-ARIANNA,2693
1290,LEMUR-2-ARTFISCHER,1624
1291,LEMUR-2-BASS,2378
1292,LEMUR-2-BEAUDACIOUS,705
1293,LEMUR-2-BRIANDAVIE,519
1294,LEMUR-2-BRIDGEMAN,1534
1295,LEMUR-2-CARLSANTAMARI,1040
1296,LEMUR-2-CHANTAL,953
1297,LEMUR-2-CHANUSIAK,603
1298,LEMUR-2-CHARLIE-ROSE,2440
1299,LEMUR-2-CHRIS,291
1300,LEMUR-2-CHRISTINAHOLT,663
1301,LEMUR-2-CUBECHEESE,1535
1302,LEMUR-2-DAISY-HARPER,668
1303,LEMUR-2-DAYWZAGOODDAY,811
1304,LEMUR-2-DEMBITZ,1652
1305,LEMUR-2-DEVERILL-M-T,1345
1306,LEMUR-2-DILIGHTFUL,2410
1307,LEMUR-2-DISCLAIMER,2190
1308,LEMUR-2-DJIRANG,2042
1309,LEMUR-2-DJUPROERA,1871
1310,LEMUR-2-DRMUZZ,1533
1311,LEMUR-2-DULY,636
1312,LEMUR-2-DUNLOP,524
1313,LEMUR-2-DUSTINTHEWIND,1829
1314,LEMUR-2-EJATTA,1833
1315,LEMUR-2-ELHAM,706
1316,LEMUR-2-EMBRIONOVIS,2275
1317,LEMUR-2-EMMACULATE,2132
1318,LEMUR-2-ESPERANZA,1390
1319,LEMUR-2-ETHANOAKES,1853
1320,LEMUR-2-FELDHUS,2441
1321,LEMUR-2-FUENTETAJA-01,2165
1322,LEMUR-2-FURIAUS,1650
1323,LEMUR-2-GOOD-VIBES,2411
1324,LEMUR-2-GREENBERG,1647
1325,LEMUR-2-GREGROBINSON,1810
1326,LEMUR-2-GUSTAVO,662
1327,LEMUR-2-HANCOM-1,2110
1328,LEMUR-2-HIMOMANDDAD,779
1329,LEMUR-2-HUBBLE-4,2769
1330,LEMUR-2-HUBBLE-5,2773
1331,LEMUR-2-JACKSON,1035
1332,LEMUR-2-JENNIFERSONG,954
1333,LEMUR-2-JENNYBARNA,1585
1334,LEMUR-2-JEREMIAH,837
1335,LEMUR-2-JEROEN,290
1336,LEMUR-2-JIN-LUEN,1686
1337,LEMUR-2-JINDRA,835
1338,LEMUR-2-JK0903EM1407,2364
1339,LEMUR-2-JOBANPUTRA,457
1340,LEMUR-2-JOEL,288
1341,LEMUR-2-JOHANLORAN,704
1342,LEMUR-2-JOHN-TREIRES,1037
1343,LEMUR-2-JOHNNYTRUONG,2432
1344,LEMUR-2-JPGSQUARED,780
1345,LEMUR-2-KADI,1688
1346,LEMUR-2-KAREN B,2107
1347,LEMUR-2-KEVIN,518
1348,LEMUR-2-KING-JULIEN,2011
1349,LEMUR-2-KOBYSZCZE,635
1350,LEMUR-2-KREMPEL-BRO1,1395
1351,LEMUR-2-KREMPEL-BRO2,1391
1352,LEMUR-2-KRYWE,2081
1353,LEMUR-2-KUNGFOO,486
1354,LEMUR-2-LANGER2SPACE,1396
1355,LEMUR-2-LILLYJO,1821
1356,LEMUR-2-LISASAURUS,489
1357,LEMUR-2-LIU-POU-CHUN,522
1358,LEMUR-2-LLOYD,2562
1359,LEMUR-2-LUCYBRYCE,485
1360,LEMUR-2-LYNSEY-SYMO,490
1361,LEMUR-2-MANGO1-1,960
1362,LEMUR-2-MANGO1-2,961
1363,LEMUR-2-MANGO2A,2363
1364,LEMUR-2-MANGO2B,2365
1365,LEMUR-2-MANO,1346
1366,LEMUR-2-MARAPAMASM,2404
1367,LEMUR-2-MARHISYAM,2534
1368,LEMUR-2-MARSHALL,554
1369,LEMUR-2-MCCULLAGH,523
1370,LEMUR-2-MCPEAKE,487
1371,LEMUR-2-MERIMA,1039
1372,LEMUR-2-MIA-GRACE,462
1373,LEMUR-2-MIMI1307,2095
1374,LEMUR-2-MIRIWARI,2038
1375,LEMUR-2-MJR092620,2369
1376,LEMUR-2-MMOLO,2133
1377,LEMUR-2-MONSON,1649
1378,LEMUR-2-MORAG,1827
1379,LEMUR-2-MYNAMEISJEFF,2700
1380,LEMUR-2-NALLYWACKER,955
1381,LEMUR-2-NANAZ,2381
1382,LEMUR-2-NATALIEMURRAY,667
1383,LEMUR-2-NATE,1536
1384,LEMUR-2-NAZIYAH,2279
1385,LEMUR-2-NEUROSPICY,1393
1386,LEMUR-2-NEVA,956
1387,LEMUR-2-NICHOL,810
1388,LEMUR-2-NOGUECORREIG,455
1389,LEMUR-2-NOOBNOOB,957
1390,LEMUR-2-ONREFLECTION,2245
1391,LEMUR-2-ORZULAK,633
1392,LEMUR-2-OSCARLATOR,1854
1393,LEMUR-2-OZARAK,834
1394,LEMUR-2-PAPPY,778
1395,LEMUR-2-PETER,289
1396,LEMUR-2-PETERG,1651
1397,LEMUR-2-PHILARI,2189
1398,LEMUR-2-RAMONAMAE,2010
1399,LEMUR-2-RDEATON,458
1400,LEMUR-2-REMY-COLTON,661
1401,LEMUR-2-ROBMOORE,1586
1402,LEMUR-2-ROCINANTE,2433
1403,LEMUR-2-ROCKETJONAH,521
1404,LEMUR-2-ROHOVITHSA,2020
1405,LEMUR-2-ROMACOSTE,520
1406,LEMUR-2-ROMEO-N-LEO,2224
1407,LEMUR-2-ROUNDTRIPPER,2699
1408,LEMUR-2-RUAIRI-EILIDH,958
1409,LEMUR-2-SAM-AMELIA,488
1410,LEMUR-2-SANITA-VETRA-1,2412
1411,LEMUR-2-SANITA-VETRA-2,2413
1412,LEMUR-2-SAOIRSEDH5GUO,959
1413,LEMUR-2-SARAHBETTYBOO,666
1414,LEMUR-2-SATCHMO,459
1415,LEMUR-2-SCHMIDTFALL,1870
1416,LEMUR-2-SEJONG-2,2770
1417,LEMUR-2-SHAINAJOHL,483
1418,LEMUR-2-SIERRINI,2564
1419,LEMUR-2-SLICERS,809
1420,LEMUR-2-SMITA-SHARAD,456
1421,LEMUR-2-SOKOLSKY,344
1422,LEMUR-2-SPACEGUS,2248
1423,LEMUR-2-SPECIAL-K,1009
1424,LEMUR-2-SPIRE-MINIONS,460
1425,LEMUR-2-SPIROVISION,1587
1426,LEMUR-2-SQUAREJAWS,1872
1427,LEMUR-2-SQUIRRELCOMM,2563
1428,LEMUR-2-STAR-FOX,2692
1429,LEMUR-2-STELLA,2531
1430,LEMUR-2-STEVEALBERS,2192
1431,LEMUR-2-SUSURRUS,808
1432,LEMUR-2-TACHIKOMA,461
1433,LEMUR-2-TALLHAMN-ATC,553
1434,LEMUR-2-TENNYSONLILY,2090
1435,LEMUR-2-THE-CLEANER,2414
1436,LEMUR-2-THENICKMOLO,1689
1437,LEMUR-2-THEODOSIA,781
1438,LEMUR-2-THERMORAPTOR,1392
1439,LEMUR-2-TILLINFINITY,1394
1440,LEMUR-2-TINYKEV,665
1441,LEMUR-2-TOMATOKECHUP,2551
1442,LEMUR-2-TOMHENDERSON,572
1443,LEMUR-2-UNTITLED-SC,1389
1444,LEMUR-2-URAMCHANSOL,1687
1445,LEMUR-2-URSA-AVION,1908
1446,LEMUR-2-VANDENDRIES,2101
1447,LEMUR-2-VICTOR-ANDREW,707
1448,LEMUR-2-VLADIMIR,634
1449,LEMUR-2-VU,574
1450,LEMUR-2-WALLACE,836
1451,LEMUR-2-WANLI,1826
1452,LEMUR-2-WILSON,2690
1453,LEMUR-2-WINGO,347
1454,LEMUR-2-XIAOQING,345
1455,LEMUR-2-XUENITERENCE,484
1456,LEMUR-2-YNDRD,1813
1457,LEMUR-2-YONGLIN,517
1458,LEMUR-2-YUASA,571
1459,LEMUR-2-ZACHARY,1655
1460,LEMUR-2-ZO,664
1461,LEMUR-2-ZUPANSKI,602
1462,LIBERTAD-1,30
1463,LIDE,1398
1464,LIGHTSAIL 2,1796
1465,LIGHTSAIL-A,271
1466,LILIUM-1,2415
1467,LINCS1,1041
1468,LINCS2,1042
1469,LINGQUE 1A,678
1470,"LINUSS 1 (Linus 1, LINUSS-A 1, CHASE, Lockheed Martin In-space Upgrade Satellite System, WL2XOU)",1248
1471,"LINUSS 2 (Linus 2, LINUSS-A 2, RSO, Lockheed Martin In-space Upgrade Satellite System, WL2XOU)",1247
1472,LISHUI 1-01,349
1473,LITUANICASAT-2,491
1474,LLITED A (Low-Latitude Ionosphere/Thermosphere Enhancement in Density),2236
1475,LLITED B (Low-Latitude Ionosphere/Thermosphere Enhancement in Density),2235
1476,LMRST-SAT,297
1477,LOGSATS,2689
1478,LOPEN,2567
1479,LS3C,2230
1480,LUCKY-7,1830
1481,LUME 1,669
1482,LUMELITE-4,1293
1483,LUNAR FLASHLIGHT,1273
1484,LUOJIA-1 01,580
1485,"Landmapper-BC 1 (Corvus-BC, Perseus-O)",1656
1486,"Landmapper-BC 2 (Corvus-BC, Perseus-O)",1657
1487,"Landmapper-BC 3 (Corvus-BC-C, Perseus-O)",534
1488,"Landmapper-BC 3v2 (Corvus-BC, Perseus-O, Corvus BC3)",1674
1489,"Landmapper-BC 4v2 (Corvus-BC4 v2, Perseus-O)",1736
1490,"Landmapper-BC 5 (Corvus BC5, Corvus-BC, Perseus-O)",843
1491,"Lemur-2 125 (Lemur-2 Baxter-Oliver, Lemur-2 v4.8)",1913
1492,LitSat-1,173
1493,Lumir-T1,2261
1494,Lunar IceCube (Lunar Ice Cube Orbiter),2127
1495,M-CUBED & EXP-1 PRIME,1404
1496,M2 PATHFINDER,1843
1497,M2-A,1978
1498,M2-B,1981
1499,M6P,708
1500,MACSAT (FINCH 1),2318
1501,MAKERSAT 0,532
1502,MAKERSAT 1,766
1503,MANTIS,2332
1504,MASAT 1 (MO-72),69
1505,MAST,31
1506,MAYA-1 (BIRDS-2),584
1507,MAYFLOWER,55
1508,MCUBED-2,141
1509,MDASAT-1A,2064
1510,MDASAT-1B,2034
1511,MDASAT-1C,2022
1512,MDQSAT 1A (Juana Azurduy),2210
1513,MDQSAT 1B (Simón Bolivar),2211
1514,MDQSAT 1C,2307
1515,MDQSAT 1D,2308
1516,MENUT,2140
1517,MESAT1,2483
1518,MESHBED,761
1519,MEZNSAT,812
1520,MH-1,2431
1521,MICROMAS-2A,1681
1522,MIET-AIS (RS28S),1228
1523,MIMAN,1194
1524,MINICARB,767
1525,MINXSS-2,1704
1526,MIRATA-1,527
1527,MIRATA-2,533
1528,MISR-A-1,2276
1529,MISR-B-1,1204
1530,MISR-B-2,2304
1531,MITEE-1,877
1532,MOLA,2462
1533,MOMENTUS-X1,1832
1534,MONITOR-1 (RS32S),1229
1535,MONITOR-2 (RS39S)-1,1312
1536,MONITOR-2 (RS39S)-2,1315
1537,MONITOR-2 (RS39S)-3,1318
1538,MONITOR-3 (RS58S)-1,1313
1539,MONITOR-3 (RS58S)-2,1316
1540,MONITOR-3 (RS58S)-3,1319
1541,MONITOR-4 (RS57S)-1,1314
1542,MONITOR-4 (RS57S)-2,1317
1543,MONITOR-4 (RS57S)-3,1320
1544,MORDOVIA-IOT (RS50S),2595
1545,MOVE-II (Munich Orbital Verification Experiment),1749
1546,"MOVE-IIb (MOVE-2B, Munich Orbital Verification Experiment)",1823
1547,"MTCube (ROBUSTA 1C, Memory Test CubeSat, MT-CUBE)",1820
1548,"MTCube 2 (MT-CUBE-2, Memory Test CubeSat 2, ROBUSTA-1F)",1212
1549,MYRIOTA 7 (TYVAK-0152),1979
1550,MYSAT-1,608
1551,"MarCO 1 (Mars Cube One, WALL-E, MarCO-A)",564
1552,"MarCO 2 (Mars Cube One, EVE, MarCO-B)",563
1553,Maya 2,1924
1554,Maya-6-1,2265
1555,Maya-6-2,2266
1556,"Mea Huaka'i (Mea Huaka, Voyager)",18
1557,Milani (ex APEX),2592
1558,Mitsuba-1 (MITSUBA),1245
1559,NACHOS-1,1115
1560,NACHOS-2,1205
1561,NANOACE,1654
1562,NANOFF A,2421
1563,NANOFF B,2420
1564,NANOSAIL-D2,52
1565,NANOSATC-BR1,204
1566,NANOSATC-BR2,1969
1567,NANOZOND 1 (RS49S),1321
1568,NAPA-1,1874
1569,NAPA-2,1044
1570,NARSSCUBE-2,720
1571,NASA PTD-1,964
1572,NAYIF-1 (EO-88),463
1573,NCUBE-2,6
1574,"NEA-Scout (Near Earth Asteroid Scout, NEA SCOUT)",2119
1575,NEE-01 PEGASO,93
1576,NEGAI,48
1577,NEPT-1,1045
1578,NESS,2313
1579,NETSAT-1,813
1580,NETSAT-2,814
1581,NETSAT-3,815
1582,NETSAT-4,816
1583,NEXUS (FO-99),676
1584,NIGHTJAR,2533
1585,NINJASAT,2370
1586,NOOR-1,795
1587,NOOR-2,1117
1588,NOOR-3,1356
1589,NORBI,817
1590,NPS-SCAT,113
1591,NSL-1,1815
1592,NSL-2,2145
1593,NUDT-PHONESAT,287
1594,NUDTSAT,492
1595,NULION,1353
1596,NUSHSAT1,2759
1597,Norbi 3,2628
1598,O/OREOS (USA 219),53
1599,OBJECT A-1,1292
1600,OBJECT A-2,2076
1601,OBJECT AA,1662
1602,OBJECT AB-1,1663
1603,OBJECT AB-2,1664
1604,OBJECT AK,1164
1605,OBJECT AL,1323
1606,OBJECT AS,1322
1607,OBJECT AV,1715
1608,OBJECT B,1814
1609,OBJECT BA,1720
1610,OBJECT BE,1723
1611,OBJECT C-1,643
1612,OBJECT C-2,1326
1613,OBJECT C-3,1640
1614,OBJECT C-4,2078
1615,OBJECT D-1,644
1616,OBJECT D-2,884
1617,OBJECT D-3,1106
1618,OBJECT D-4,1325
1619,OBJECT D-5,1733
1620,OBJECT E,1328
1621,OBJECT F-1,1642
1622,OBJECT F-2,1767
1623,OBJECT G-1,883
1624,OBJECT G-2,1116
1625,OBJECT H-1,1327
1626,OBJECT H-2,1643
1627,OBJECT J-1,878
1628,OBJECT J-2,1102
1629,OBJECT J-3,1308
1630,OBJECT K-1,879
1631,OBJECT K-2,1234
1632,OBJECT K-3,1645
1633,OBJECT K-4,2616
1634,OBJECT L-1,1235
1635,OBJECT L-2,1238
1636,OBJECT L-3,1771
1637,OBJECT M-1,1646
1638,OBJECT M-2,2113
1639,OBJECT P,1740
1640,OBJECT R-1,1825
1641,OBJECT R-2,2620
1642,OBJECT S,2621
1643,OBJECT T,1744
1644,OBJECT U,1653
1645,OBJECT V-1,1300
1646,OBJECT V-2,2114
1647,OBJECT Y,1804
1648,OBJECT Z,1684
1649,OBSERVER-1A,2352
1650,OMNI-L1,1147
1651,OMNI-L2,2097
1652,ONDOSAT-OWL 10 (OWLSAT 10),2637
